stop_name,year,Borough,gtfs_longitude,gtfs_latitude,entries
82 St - Jackson Hts,2019,Queens,-73.883697,40.74765900000001,13525.410958904109
82 St - Jackson Hts,2020,Queens,-73.883697,40.74765900000001,6172.913888888889
82 St - Jackson Hts,2021,Queens,-73.883697,40.74765900000001,7537.501483679525
85 St - Forest Pkwy,2019,Queens,-73.86001,40.692435,2951.468493150685
85 St - Forest Pkwy,2020,Queens,-73.86001,40.692435,1539.8016759776535
85 St - Forest Pkwy,2021,Queens,-73.86001,40.692435,1539.6366366366367
86 St,2019,Brooklyn,-74.028398,40.622687,9573.3698630137
86 St,2019,Brooklyn,-73.97823000000002,40.592721,1987.3178082191778
86 St,2019,Manhattan,-73.976218,40.788644,15574.652054794518
86 St,2019,Manhattan,-73.96891600000002,40.785868,8872.901369863013
86 St,2019,Manhattan,-73.955589,40.779492,37159.16712328767
86 St,2019,Manhattan,-73.951787,40.777891,22975.68767123288
86 St,2020,Brooklyn,-74.028398,40.622687,4124.122222222222
86 St,2020,Brooklyn,-73.97823000000002,40.592721,1044.1305555555555
86 St,2020,Manhattan,-73.976218,40.788644,5405.488888888889
86 St,2020,Manhattan,-73.96891600000002,40.785868,3094.3555555555554
86 St,2020,Manhattan,-73.955589,40.779492,13379.411111111109
86 St,2020,Manhattan,-73.951787,40.777891,7721.008333333332
86 St,2021,Brooklyn,-74.028398,40.622687,4386.3738872403555
86 St,2021,Brooklyn,-73.97823000000002,40.592721,1128.2522255192878
86 St,2021,Manhattan,-73.976218,40.788644,5763.047477744807
86 St,2021,Manhattan,-73.96891600000002,40.785868,3238.6498516320476
86 St,2021,Manhattan,-73.955589,40.779492,13975.186943620178
86 St,2021,Manhattan,-73.951787,40.777891,7259.474777448071
88 St,2019,Queens,-73.85146999999998,40.679843,2381.4219178082194
88 St,2020,Queens,-73.85146999999998,40.679843,1071.5333333333333
88 St,2021,Queens,-73.85146999999998,40.679843,1045.3056379821958
9 Av,2019,Brooklyn,-73.994324,40.646292,4720.345205479453
9 Av,2020,Brooklyn,-73.994324,40.646292,2246.427777777778
9 Av,2021,Brooklyn,-73.994324,40.646292,2234.4836795252227
9 St,2019,Brooklyn,-73.988302,40.670847,10849.054794520549
90 St - Elmhurst Av,2019,Queens,-73.876613,40.74840800000001,14526.183561643835
90 St - Elmhurst Av,2020,Queens,-73.876613,40.74840800000001,7120.522222222222
90 St - Elmhurst Av,2021,Queens,-73.876613,40.74840800000001,7916.949554896142
96 St,2019,Manhattan,-73.972323,40.793919,32042.769863013702
96 St,2019,Manhattan,-73.96469599999998,40.791642,8375.74794520548
96 St,2019,Manhattan,-73.95107,40.785672,14199.846575342466
96 St,2019,Manhattan,-73.947152,40.784318,16995.915068493152
96 St,2020,Manhattan,-73.972323,40.793919,11239.119444444443
96 St,2020,Manhattan,-73.96469599999998,40.791642,3130.233333333333
96 St,2020,Manhattan,-73.95107,40.785672,5836.197222222222
96 St,2020,Manhattan,-73.947152,40.784318,6332.747222222221
96 St,2021,Manhattan,-73.972323,40.793919,11616.994065281899
96 St,2021,Manhattan,-73.96469599999998,40.791642,3183.424332344214
96 St,2021,Manhattan,-73.95107,40.785672,5895.19881305638
96 St,2021,Manhattan,-73.947152,40.784318,6035.2581602373875
Alabama Av,2019,Brooklyn,-73.89865400000002,40.676992,1806.7068493150684
Alabama Av,2020,Brooklyn,-73.89865400000002,40.676992,970.6805555555555
Alabama Av,2021,Brooklyn,-73.89865400000002,40.676992,962.66765578635
Allerton Av,2019,Bronx,-73.867352,40.865462,4470.013698630137
Allerton Av,2020,Bronx,-73.867352,40.865462,2037.7694444444446
Allerton Av,2021,Bronx,-73.867352,40.865462,2064.747774480712
Aqueduct - N Conduit Av,2019,Queens,-73.834058,40.66823400000001,748.5342465753424
Aqueduct - N Conduit Av,2020,Queens,-73.834058,40.66823400000001,310.82777777777784
Aqueduct - N Conduit Av,2021,Queens,-73.834058,40.66823400000001,315.1038575667656
Aqueduct Racetrack,2019,Queens,-73.83591899999998,40.672097,1682.8176795580112
Aqueduct Racetrack,2020,Queens,-73.83591899999998,40.672097,466.5472222222222
Aqueduct Racetrack,2021,Queens,-73.83591899999998,40.672097,605.1275964391691
Astor Pl,2019,Manhattan,-73.99107,40.730054,14750.419178082193
Astor Pl,2020,Manhattan,-73.99107,40.730054,4229.988888888889
Astor Pl,2021,Manhattan,-73.99107,40.730054,3859.124629080119
Astoria - Ditmars Blvd,2019,Queens,-73.91203399999998,40.775036,14598.753424657534
Astoria - Ditmars Blvd,2020,Queens,-73.91203399999998,40.775036,5420.066666666667
Astoria - Ditmars Blvd,2021,Queens,-73.91203399999998,40.775036,5088.949554896142
Astoria Blvd,2019,Queens,-73.917843,40.770258,7840.10752688172
Astoria Blvd,2020,Queens,-73.917843,40.770258,2791.0444444444447
Astoria Blvd,2021,Queens,-73.917843,40.770258,3390.448071216617
Atlantic Av,2019,Brooklyn,-73.903097,40.675345,1364.9095890410958
Atlantic Av,2020,Brooklyn,-73.903097,40.675345,676.5611111111111
Atlantic Av,2021,Brooklyn,-73.903097,40.675345,687.3649851632048
Atlantic Av - Barclays Ctr,2019,Brooklyn,-73.97881,40.683666,38780.20604395605
Atlantic Av - Barclays Ctr,2020,Brooklyn,-73.97881,40.683666,14714.866666666667
Atlantic Av - Barclays Ctr,2021,Brooklyn,-73.97881,40.683666,14230.353115727004
Avenue H,2019,Brooklyn,-73.961639,40.62927,2742.819178082192
Avenue H,2020,Brooklyn,-73.961639,40.62927,1090.0416666666667
Avenue H,2021,Brooklyn,-73.961639,40.62927,961.0830860534123
Avenue I,2019,Brooklyn,-73.976127,40.625322,1623.978082191781
Avenue I,2020,Brooklyn,-73.976127,40.625322,728.1888888888889
Avenue I,2021,Brooklyn,-73.976127,40.625322,714.8130563798219
Avenue J,2019,Brooklyn,-73.960803,40.625039,4924.797260273973
Avenue J,2020,Brooklyn,-73.960803,40.625039,2237.944444444445
Avenue J,2021,Brooklyn,-73.960803,40.625039,2336.8664688427302
Avenue M,2019,Brooklyn,-73.959399,40.617618,4705.465753424657
Avenue M,2020,Brooklyn,-73.959399,40.617618,2123.727777777777
Avenue M,2021,Brooklyn,-73.959399,40.617618,2270.961424332344
Avenue N,2019,Brooklyn,-73.974197,40.61514,2439.5890410958905
Avenue N,2020,Brooklyn,-73.974197,40.61514,1095.7
Avenue N,2021,Brooklyn,-73.974197,40.61514,1031.8308605341247
Avenue P,2019,Brooklyn,-73.973022,40.608944,2057.772602739726
Avenue P,2020,Brooklyn,-73.973022,40.608944,925.9222222222223
Avenue P,2021,Brooklyn,-73.973022,40.608944,862.7151335311572
Avenue U,2019,Brooklyn,-73.979137,40.597473,2889.552777777778
Avenue U,2019,Brooklyn,-73.973357,40.596063,1531.9808219178085
Avenue U,2019,Brooklyn,-73.955929,40.5993,6424.386301369863
Avenue U,2020,Brooklyn,-73.979137,40.597473,1425.908333333333
Avenue U,2020,Brooklyn,-73.973357,40.596063,694.1583333333333
Avenue U,2020,Brooklyn,-73.955929,40.5993,2741.677777777778
Avenue U,2021,Brooklyn,-73.979137,40.597473,1672.872403560831
Avenue U,2021,Brooklyn,-73.973357,40.596063,653.0919881305638
Avenue U,2021,Brooklyn,-73.955929,40.5993,2880.3501483679524
Avenue X,2019,Brooklyn,-73.97425,40.58962,2241.475138121547
Avenue X,2020,Brooklyn,-73.97425,40.58962,999.7194444444444
Avenue X,2021,Brooklyn,-73.97425,40.58962,920.7359050445103
Bay 50 St,2019,Brooklyn,-73.983765,40.588841,2299.8301369863016
Bay 50 St,2020,Brooklyn,-73.983765,40.588841,997.3833333333333
Bay 50 St,2021,Brooklyn,-73.983765,40.588841,1065.0563798219582
Bay Pkwy,2019,Brooklyn,-73.993728,40.601875,6796.690410958904
Bay Pkwy,2019,Brooklyn,-73.981848,40.611815,5731.112328767124
Bay Pkwy,2019,Brooklyn,-73.975264,40.620769,1014.6849315068494
Bay Pkwy,2020,Brooklyn,-73.993728,40.601875,3054.455555555556
Bay Pkwy,2020,Brooklyn,-73.981848,40.611815,2610.1055555555554
Bay Pkwy,2020,Brooklyn,-73.975264,40.620769,470.9666666666666
Bay Pkwy,2021,Brooklyn,-73.993728,40.601875,2982.8842729970324
Bay Pkwy,2021,Brooklyn,-73.981848,40.611815,2896.486646884273
Bay Pkwy,2021,Brooklyn,-73.975264,40.620769,468.4510385756677
Bay Ridge - 95 St,2019,Brooklyn,-74.030876,40.616622,4894.210958904109
Bay Ridge - 95 St,2020,Brooklyn,-74.030876,40.616622,2120.9083333333333
Bay Ridge - 95 St,2021,Brooklyn,-74.030876,40.616622,2001.8443113772453
Bay Ridge Av,2019,Brooklyn,-74.023377,40.634967,6525.356164383562
Bay Ridge Av,2020,Brooklyn,-74.023377,40.634967,2848.0333333333333
Bay Ridge Av,2021,Brooklyn,-74.023377,40.634967,2911.566765578635
Baychester Av,2019,Bronx,-73.83859100000002,40.878663,3059.868493150685
Baychester Av,2020,Bronx,-73.83859100000002,40.878663,1325.963888888889
Baychester Av,2021,Bronx,-73.83859100000002,40.878663,1148.1780415430267
Beach 105 St,2019,Queens,-73.827559,40.583209,250.73972602739727
Beach 105 St,2020,Queens,-73.827559,40.583209,110.58888888888887
Beach 105 St,2021,Queens,-73.827559,40.583209,95.4777448071217
Beach 25 St,2019,Queens,-73.761353,40.600066,1472.3922651933701
Beach 25 St,2020,Queens,-73.761353,40.600066,736.6666666666665
Beach 25 St,2021,Queens,-73.761353,40.600066,684.9762611275963
Beach 36 St,2019,Queens,-73.768175,40.595398,826.8109589041096
Beach 36 St,2020,Queens,-73.768175,40.595398,425.5944444444444
Beach 36 St,2021,Queens,-73.768175,40.595398,391.59347181008906
Beach 44 St,2019,Queens,-73.776013,40.592943,622.4164383561642
Beach 44 St,2020,Queens,-73.776013,40.592943,326.9611111111111
Beach 44 St,2021,Queens,-73.776013,40.592943,287.60534124629083
Beach 60 St,2019,Queens,-73.788522,40.592374,1749.0438356164386
Beach 60 St,2020,Queens,-73.788522,40.592374,894.8888888888888
Beach 60 St,2021,Queens,-73.788522,40.592374,784.9525222551929
Beach 67 St,2019,Queens,-73.796924,40.590927,2021.7616438356165
Beach 67 St,2020,Queens,-73.796924,40.590927,1048.4555555555555
Beach 67 St,2021,Queens,-73.796924,40.590927,923.8635014836797
Beach 90 St,2019,Queens,-73.813641,40.588034,979.4356164383563
Beach 90 St,2020,Queens,-73.813641,40.588034,367.88333333333327
Beach 90 St,2021,Queens,-73.813641,40.588034,348.82789317507417
Beach 98 St,2019,Queens,-73.82055799999998,40.585307,462.80547945205484
Beach 98 St,2020,Queens,-73.82055799999998,40.585307,182.62222222222226
Beach 98 St,2021,Queens,-73.82055799999998,40.585307,171.1246290801187
Bedford - Nostrand Avs,2019,Brooklyn,-73.95352199999998,40.689627,7717.950684931508
Bedford - Nostrand Avs,2020,Brooklyn,-73.95352199999998,40.689627,2928.883333333333
Bedford - Nostrand Avs,2021,Brooklyn,-73.95352199999998,40.689627,2772.896142433234
Bedford Av,2019,Brooklyn,-73.956872,40.717304,21540.701369863014
Bedford Av,2020,Brooklyn,-73.956872,40.717304,7809.136111111111
Bedford Av,2021,Brooklyn,-73.956872,40.717304,8144.2581602373875
Bedford Park Blvd,2019,Bronx,-73.88713800000002,40.873244,6073.035616438357
Bedford Park Blvd,2020,Bronx,-73.88713800000002,40.873244,2730.516666666667
Bedford Park Blvd,2021,Bronx,-73.88713800000002,40.873244,2727.145400593472
Bedford Park Blvd - Lehman College,2019,Bronx,-73.890064,40.873412,4289.323287671233
Bedford Park Blvd - Lehman College,2020,Bronx,-73.890064,40.873412,1869.9833333333331
Bedford Park Blvd - Lehman College,2021,Bronx,-73.890064,40.873412,1928.3827893175076
Bergen St,2019,Brooklyn,-73.99086199999998,40.686145,9808.197260273972
Bergen St,2019,Brooklyn,-73.975098,40.680829,3355.046575342465
Bergen St,2020,Brooklyn,-73.99086199999998,40.686145,3379.8805555555555
Bergen St,2020,Brooklyn,-73.975098,40.680829,1188.0055555555555
Bergen St,2021,Brooklyn,-73.99086199999998,40.686145,3258.089020771513
Bergen St,2021,Brooklyn,-73.975098,40.680829,1100.5281899109793
Beverley Rd,2019,Brooklyn,-73.964492,40.644031,2921.0904109589037
Beverley Rd,2020,Brooklyn,-73.964492,40.644031,1278.3166666666666
Beverley Rd,2021,Brooklyn,-73.964492,40.644031,1309.9970326409496
Beverly Rd,2019,Brooklyn,-73.948959,40.645098,3594.1424657534253
Beverly Rd,2020,Brooklyn,-73.948959,40.645098,1674.5777777777778
Beverly Rd,2021,Brooklyn,-73.948959,40.645098,1663.2433234421364
Bleecker St,2019,Manhattan,-73.994659,40.725915,33487.10136986301
Borough Hall,2019,Brooklyn,-73.989998,40.693219,28258.610958904108
Borough Hall,2020,Brooklyn,-73.989998,40.693219,9148.533333333333
Borough Hall,2021,Brooklyn,-73.989998,40.693219,8284.735905044508
Botanic Garden,2019,Brooklyn,-73.959245,40.670343,1206.0739726027398
Bowery,2019,Manhattan,-73.993915,40.72028,3712.825966850829
Bowery,2020,Manhattan,-73.993915,40.72028,1225.022222222222
Bowery,2021,Manhattan,-73.993915,40.72028,1095.4747774480709
Bowling Green,2019,Manhattan,-74.014065,40.704817,23985.452054794518
Bowling Green,2020,Manhattan,-74.014065,40.704817,6955.9222222222215
Bowling Green,2021,Manhattan,-74.014065,40.704817,6171.5281899109805
Briarwood - Van Wyck Blvd,2019,Queens,-73.820574,40.709179,4174.136986301371
Briarwood - Van Wyck Blvd,2020,Queens,-73.820574,40.709179,1715.4472222222225
Briarwood - Van Wyck Blvd,2021,Queens,-73.820574,40.709179,1754.9139465875369
Brighton Beach,2019,Brooklyn,-73.961376,40.577621,10388.6301369863
Brighton Beach,2020,Brooklyn,-73.961376,40.577621,4677.372222222222
Brighton Beach,2021,Brooklyn,-73.961376,40.577621,4658.445103857567
Broad Channel,2019,Queens,-73.815925,40.608382,264.6164383561644
Broad Channel,2020,Queens,-73.815925,40.608382,107.54722222222222
Broad Channel,2021,Queens,-73.815925,40.608382,106.75370919881306
Broad St,2019,Manhattan,-74.01105600000002,40.706476,6116.339726027398
Broad St,2020,Manhattan,-74.01105600000002,40.706476,1960.911111111111
Broad St,2021,Manhattan,-74.01105600000002,40.706476,1569.0919881305635
Broadway,2019,Brooklyn,-73.95030799999998,40.706092,4184.857534246576
Broadway,2019,Queens,-73.925508,40.76182,8857.816860465116
Broadway,2020,Brooklyn,-73.95030799999998,40.706092,2023.9416666666666
Broadway,2020,Queens,-73.925508,40.76182,3826.6722222222224
Broadway,2021,Brooklyn,-73.95030799999998,40.706092,1939.961424332344
Broadway,2021,Queens,-73.925508,40.76182,3851.1780415430267
Broadway Jct,2019,Brooklyn,-73.905316,40.678334,8009.838356164383
Broadway Jct,2020,Brooklyn,-73.90324,40.678856,3751.275
Broadway Jct,2021,Brooklyn,-73.90324,40.678856,3436.6023738872404
Broadway-Lafayette St,2020,Manhattan,-73.996204,40.725297,10255.113888888887
Broadway-Lafayette St,2021,Manhattan,-73.996204,40.725297,9551.833827893177
Bronx Park East,2019,Bronx,-73.86845699999998,40.84882800000001,2131.2
Bronx Park East,2020,Bronx,-73.86845699999998,40.84882800000001,945.2166666666667
Bronx Park East,2021,Bronx,-73.86845699999998,40.84882800000001,991.7032640949554
Brook Av,2019,Bronx,-73.91924,40.807566,5064.7479452054795
Brook Av,2020,Bronx,-73.91924,40.807566,2544.9194444444447
Brook Av,2021,Bronx,-73.91924,40.807566,2478.86350148368
Brooklyn Bridge - City Hall,2019,Manhattan,-74.004131,40.713065,24838.298630136982
Buhre Av,2019,Bronx,-73.83256899999998,40.84681,3178.9150684931506
Buhre Av,2020,Bronx,-73.83256899999998,40.84681,1393.2944444444445
Buhre Av,2021,Bronx,-73.83256899999998,40.84681,1382.2373887240356
Burke Av,2019,Bronx,-73.867164,40.871356,2775.230136986301
Burke Av,2020,Bronx,-73.867164,40.871356,1286.825
Burke Av,2021,Bronx,-73.867164,40.871356,1294.062314540059
Burnside Av,2019,Bronx,-73.907684,40.853453,8643.241095890411
Burnside Av,2020,Bronx,-73.907684,40.853453,3932.016666666667
Burnside Av,2021,Bronx,-73.907684,40.853453,3932.9465875370925
Bushwick Av - Aberdeen St,2019,Brooklyn,-73.905249,40.682829,1670.7753424657535
Bushwick Av - Aberdeen St,2020,Brooklyn,-73.905249,40.682829,814.9472222222223
Bushwick Av - Aberdeen St,2021,Brooklyn,-73.905249,40.682829,893.3501483679526
Canal St,2019,Manhattan,-74.006277,40.722854,5479.556164383562
Canal St,2019,Manhattan,-74.005229,40.720824,17628.32328767123
Canal St,2019,Manhattan,-74.00019300000002,40.718803,47919.89589041097
Canal St,2020,Manhattan,-74.006277,40.722854,1451.2583333333334
Canal St,2020,Manhattan,-74.005229,40.720824,5109.883333333333
Canal St,2020,Manhattan,-73.999892,40.718092,12728.636111111111
Canal St,2021,Manhattan,-74.006277,40.722854,1245.2640949554896
Canal St,2021,Manhattan,-74.005229,40.720824,4480.240356083086
Canal St,2021,Manhattan,-73.999892,40.718092,13031.780415430268
Canarsie - Rockaway Pkwy,2019,Brooklyn,-73.90185,40.646654,9325.815934065937
Canarsie - Rockaway Pkwy,2020,Brooklyn,-73.90185,40.646654,3749.643059490085
Canarsie - Rockaway Pkwy,2021,Brooklyn,-73.90185,40.646654,2769.878338278932
Carroll St,2019,Brooklyn,-73.995048,40.680303,9928.556164383559
Carroll St,2020,Brooklyn,-73.995048,40.680303,3435.983333333333
Carroll St,2021,Brooklyn,-73.995048,40.680303,3350.1335311572698
Castle Hill Av,2019,Bronx,-73.85122199999998,40.834255,5436.723287671233
Castle Hill Av,2020,Bronx,-73.85122199999998,40.834255,2546.272222222223
Castle Hill Av,2021,Bronx,-73.85122199999998,40.834255,2503.7062314540062
Cathedral Pkwy,2019,Manhattan,-73.966847,40.803967,10168.654794520548
Cathedral Pkwy,2020,Manhattan,-73.966847,40.803967,3656.575
Cathedral Pkwy,2021,Manhattan,-73.966847,40.803967,3807.338278931751
Cathedral Pkwy (110 St),2019,Manhattan,-73.958161,40.800603,6601.027397260274
Cathedral Pkwy (110 St),2020,Manhattan,-73.958161,40.800603,2410.3444444444444
Cathedral Pkwy (110 St),2021,Manhattan,-73.958161,40.800603,2472.59940652819
Central Av,2019,Brooklyn,-73.927397,40.697857,4083.292817679558
Central Av,2020,Brooklyn,-73.927397,40.697857,1610.3694444444445
Central Av,2021,Brooklyn,-73.927397,40.697857,1231.5400593471809
Central Park North (110 St),2019,Manhattan,-73.95182199999998,40.799075,7353.6
Central Park North (110 St),2020,Manhattan,-73.95182199999998,40.799075,2802.933333333333
Central Park North (110 St),2021,Manhattan,-73.95182199999998,40.799075,2675.0801186943618
Chambers St,2019,Manhattan,-74.009266,40.715478,16394.301369863013
Chambers St,2020,Manhattan,-74.009266,40.715478,4667.48611111111
Chambers St,2020,Manhattan,-74.003401,40.713243,7227.275
Chambers St,2021,Manhattan,-74.009266,40.715478,4067.4658753709205
Chambers St,2021,Manhattan,-74.003401,40.713243,6805.376854599405
Chauncey St,2019,Brooklyn,-73.91045600000002,40.682893,2998.956164383562
Chauncey St,2020,Brooklyn,-73.91045600000002,40.682893,1344.7555555555555
Chauncey St,2021,Brooklyn,-73.91045600000002,40.682893,1188.5133531157269
Christopher St - Sheridan Sq,2019,Manhattan,-74.00290600000002,40.733422,9407.65205479452
Christopher St - Sheridan Sq,2020,Manhattan,-74.00290600000002,40.733422,2710.2
Christopher St - Sheridan Sq,2021,Manhattan,-74.00290600000002,40.733422,2940.0267062314538
Church Av,2019,Brooklyn,-73.979678,40.644041,8577.123287671233
Church Av,2019,Brooklyn,-73.962982,40.650527,13996.882191780824
Church Av,2019,Brooklyn,-73.949575,40.650843,8003.4684931506845
Church Av,2020,Brooklyn,-73.979678,40.644041,3938.808333333333
Church Av,2020,Brooklyn,-73.962982,40.650527,5989.735376044569
Church Av,2020,Brooklyn,-73.949575,40.650843,3713.525
Church Av,2021,Brooklyn,-73.979678,40.644041,3900.094955489614
Church Av,2021,Brooklyn,-73.962982,40.650527,6119.0059347181
Church Av,2021,Brooklyn,-73.949575,40.650843,3737.3501483679524
City Hall,2020,Manhattan,-74.006978,40.713282,1473.5638888888889
City Hall,2021,Manhattan,-74.006978,40.713282,1368.2047477744807
Clark St,2019,Brooklyn,-73.993086,40.697466,4955.013698630137
Clark St,2020,Brooklyn,-73.993086,40.697466,1595.5166666666669
Clark St,2021,Brooklyn,-73.993086,40.697466,1510.86646884273
Classon Av,2019,Brooklyn,-73.96007,40.688873,4769.1589041095895
Classon Av,2020,Brooklyn,-73.96007,40.688873,1843.2
Classon Av,2021,Brooklyn,-73.96007,40.688873,1783.448071216617
Cleveland St,2019,Brooklyn,-73.884639,40.679947,2460.8873626373625
Cleveland St,2020,Brooklyn,-73.884639,40.679947,1209.9444444444443
Cleveland St,2021,Brooklyn,-73.884639,40.679947,1097.26706231454
Clinton - Washington Avs,2019,Brooklyn,-73.96683900000002,40.688089,4455.342465753424
Clinton - Washington Avs,2019,Brooklyn,-73.965838,40.683263,5906.726027397261
Clinton - Washington Avs,2020,Brooklyn,-73.96683900000002,40.688089,1586.7972222222222
Clinton - Washington Avs,2020,Brooklyn,-73.965838,40.683263,1938.9333333333332
Clinton - Washington Avs,2021,Brooklyn,-73.96683900000002,40.688089,1577.7715133531158
Clinton - Washington Avs,2021,Brooklyn,-73.965838,40.683263,1773.7744807121662
Coney Island - Stillwell Av,2019,Brooklyn,-73.98123299999997,40.577422,13045.86301369863
Coney Island - Stillwell Av,2020,Brooklyn,-73.98123299999997,40.577422,5472.741666666667
Coney Island - Stillwell Av,2021,Brooklyn,-73.98123299999997,40.577422,5973.27002967359
Cortelyou Rd,2019,Brooklyn,-73.963891,40.64092700000001,5437.1890410958895
Cortelyou Rd,2020,Brooklyn,-73.963891,40.64092700000001,2318.008333333333
Cortelyou Rd,2021,Brooklyn,-73.963891,40.64092700000001,2339.376854599407
